,LinAccMag_max_Mano,LinAccMag_std_Mano,GyroMag_max_Mano,GyroMag_std_Mano,Time_to_peak_Mano,TotalRotation_Mano,RotEnergy_Mano,LinAccMag_max_Antebrazo,LinAccMag_std_Antebrazo,GyroMag_max_Antebrazo,GyroMag_std_Antebrazo,Time_to_peak_Antebrazo,TotalRotation_Antebrazo,RotEnergy_Antebrazo,MaxRelRot_Mano_Antebrazo,Stability_Mano,TimePeakRot_Antebrazo,clase_Tiro
64,6.045589801188441,1.264355350047826,1437.3595369154684,270.56839894468294,0.57,1.4134244479644296,2.531501205374767,5.8303480040589895,1.1054675051471352,961.2397909350169,107.4844198055316,0.63,1.473039379308575,2.2769993519016523,3.139999807764228,0.30342292382368274,0.69,1.0
65,8.056535765668459,1.6840414828144517,1142.100944551466,257.95243325299714,0.9319999999999998,1.1036912707774493,4.33024039613872,4.754221094745322,0.9533821822089092,573.8700262490488,137.7823694880754,0.84,1.1359439758410455,5.047294174631425,2.6141836438779427,0.5442206518871507,0.72608,1.0
66,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.9645332383545036,0.9420019305517399,676.2110871280156,119.55146818309683,0.88,1.1580309757393301,5.397499359095208,2.489869015258102,0.47217702778620857,0.744,0.0
67,5.19069430197838,0.8238077790046059,823.2633502576955,119.502210138105,1.4499,2.9188147564103697,13.576755686523072,4.064123568178345,0.7994413136405805,730.4100782114369,105.52061465609142,1.4601,2.6595896754749155,9.963838139455993,2.7352095103665026,0.3288407122559911,1.2801,0.0
68,9.057378155212922,1.9224079162629386,1409.3261518303502,306.439327186269,0.51,0.4859287737489876,4.234095306306578,5.402469173658015,1.2162594633166008,527.5248189005542,121.29477074892552,0.60404,1.173541044256355,2.3845167010503987,2.281663797672956,0.4291705818418395,0.9980399999999999,1.0
69,8.884093147301687,1.881716996519673,1112.258626913498,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.9947331130912955,1.0435204449867892,634.8662766015902,112.42292805549303,0.7702,1.4152491874061834,1.9904015903035184,2.6022495496685285,0.4487925102492271,0.68798,0.0
70,6.140641174310487,1.2143581020244156,806.9881496504048,162.46960207207445,0.7301,0.9404135090939009,3.891918123137097,6.323958450679166,1.423176571104195,800.3077854935269,172.4294916258221,0.83,0.7580483903768529,2.7022920971758193,1.859719011996033,0.22206466406823375,0.98,0.0
71,4.911617449712325,1.118377954633244,1718.3981389880514,353.8596685288994,0.42,0.9507273425431922,0.9538016795444266,4.872272884141213,1.1947429151975806,1243.0244609424847,163.24806777739664,0.42,1.1146385214676113,0.8715035770147856,3.1415598473105506,0.2602086265142106,1.1,1.0
72,6.556415875883073,1.3154493835794894,1145.7841711719757,213.60910849476815,0.95,1.0776685619930488,3.6411710623675804,5.504605597956468,1.2754588340672357,530.9493834193096,125.73679681129993,0.48599999999999993,0.9887658756086408,1.7331285124479208,3.0210313166829263,0.5688948205162786,1.0599399999999999,1.0
73,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,5.946598264985488,1.210399984844691,541.0165429546988,145.08302806308885,0.1998,2.7381837635152215,4.336478428671792,2.6688021385678384,0.5455930517741947,0.88408,0.0
74,0.4849409567919551,0.1074674032793609,225.47255225705743,51.896165817598664,0.02,0.735482368444976,0.329310756095223,0.4835739258191573,0.10788746090653967,223.78680009886403,51.991751539973556,0.03,0.19387182728322785,0.01885890840229265,0.9663145818128905,0.14158233886953664,0.69,1.0
75,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,4.438381083286825,1.053831834653907,629.4572697712383,121.2197550317201,0.82,1.7831677653245608,1.6113917746000541,2.6022495496685285,0.4487925102492271,0.68798,0.0
76,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,5.711215205181102,1.1826982383290583,494.1960363695141,107.17663963460407,0.9102,1.3100931635061823,3.944999626000774,2.4697489945608573,0.5684465235105997,0.73404,0.0
77,6.620153622695347,1.2604717289770708,1700.6934800340036,253.10929031679106,0.67,2.0066970860316937,6.4665101044799,6.27456816875926,1.0526523181041603,1705.368647516417,195.0973659738728,0.7201,1.292790091246316,2.9414660826855155,2.4972317069832255,0.4862205693078473,0.5001,0.0
78,6.316191403131138,0.8815095948290319,1264.5149880043155,173.78969528052895,0.98,0.5499903476592218,8.768434368290853,4.180512878135264,0.6353115396911292,815.6842890887773,119.96723539331947,0.9299,0.7966499034122585,4.050675731485066,2.6288597632255666,0.8406674641419696,0.8899,0.0
79,3.5057349353638667,0.6590955706595677,1131.6768439382622,186.24942176246805,0.5,0.9618650897837021,6.300211261397072,3.4217379569332484,0.6400067108890265,422.5434044394788,107.60253879868866,0.3699,0.8346743059231301,3.759443971861815,3.1306095127828857,0.5450098389034124,0.8099,0.0
80,5.415331138850643,1.2633829344877587,1328.6517098950922,237.53450480492089,0.46,1.777719025721523,4.465180859375527,3.789210730084943,0.5888732103838706,1301.8028044815464,171.44383355456623,0.55,1.8321938898998331,4.281657432541193,1.8711251391583532,0.3547469186535778,0.82,0.0
81,8.884093147301687,1.881716996519673,1112.2586269134981,277.7734219359295,0.89,1.1942394509677061,4.074051360374776,1.3929393135233552,0.3221713375490591,468.57921553972403,129.61136038779753,0.4102,2.3627911885069928,7.112413616594139,2.3680680775638416,0.45400220939034075,0.9959200000000001,0.0
82,8.38348550212825,1.69523156381391,1224.6371979576859,261.97833418835864,1.18,1.3227780191612484,3.724933348564282,5.317498499907162,1.2169675234099078,574.5080909849845,130.90985764353698,0.49998000000000004,1.9804110603329506,4.481039169477548,2.9167095022805607,0.6238074592027749,0.8479600000000002,0.0
83,6.599352034283608,1.3745989581618492,720.4765501754008,198.7261826925375,1.65,1.9532937103227999,4.777458554654243,5.3460703416434985,1.228009905371098,522.8761477770515,119.40063477372894,0.56396,1.1898259474731396,2.445974800894433,2.3797178106502868,0.4263761535347797,0.8779600000000001,1.0
84,8.056535765668459,1.6840414828144517,1142.100944551466,257.95243325299714,0.9319999999999998,1.103691270777449,4.33024039613872,5.322503011005656,1.2826068547673743,527.7078177703826,120.00092334878659,0.5002,0.3188757570099691,0.7646393555185661,2.4697489945608573,0.5684465235105997,0.73404,1.0
